16.28	0.61
16.32	0.60
16.35	0.56
16.38	0.54
16.42	0.50
16.45	0.55
16.48	0.58
16.52	0.53
16.55	0.47
16.58	0.47
16.62	0.49
16.65	0.52
16.68	0.53
16.72	0.50
16.75	0.45
16.78	0.47
16.82	0.47
16.85	0.48
16.88	0.45
16.92	0.43
16.95	0.41
16.98	0.44
17.02	0.39
17.05	0.43
17.08	0.41
17.11	0.36
17.15	0.40
17.18	0.45
17.21	0.44
17.25	0.38
17.28	0.44
17.31	0.36
17.35	0.40
17.38	0.32
17.41	0.33
17.45	0.38
17.48	0.30
17.51	0.32
17.55	0.33
17.58	0.35
17.61	0.35
17.65	0.31
17.68	0.27
17.71	0.31
17.75	0.29
17.78	0.32
17.81	0.31
17.85	0.34
17.88	0.28
17.91	0.23
17.95	0.28
17.98	0.32
18.01	0.35
18.05	0.27
18.08	0.28
18.11	0.29
18.14	0.22
18.18	0.29
18.21	0.25
18.24	0.32
18.28	0.31
18.31	0.26
18.34	0.29
18.38	0.23
18.41	0.28
18.44	0.33
18.48	0.33
18.51	0.32
18.54	0.30
18.58	0.25
18.61	0.24
18.64	0.31
18.68	0.26
18.71	0.31
18.74	0.29
18.78	0.31
18.81	0.28
18.84	0.27
18.88	0.19
18.91	0.29
18.94	0.30
18.98	0.25
19.01	0.29
19.04	0.27
19.08	0.24
19.11	0.25
19.14	0.26
19.18	0.29
19.21	0.28
19.24	0.24
19.27	0.26
19.31	0.24
19.34	0.25
19.37	0.31
19.41	0.24
19.44	0.23
19.47	0.19
19.51	0.18
19.54	0.23
19.57	0.23
19.61	0.23
19.64	0.22
19.67	0.20
19.71	0.15
19.74	0.16
19.77	0.19
19.81	0.23
19.84	0.17
19.87	0.17
19.91	0.16
19.94	0.15
19.97	0.20
20.01	0.15
20.04	0.15
20.07	0.18
20.11	0.28
20.14	0.22
20.17	0.21
20.21	0.23
20.24	0.25
20.27	0.29
20.31	0.25
20.34	0.19
20.37	0.21
20.40	0.20
20.44	0.29
20.47	0.27
20.50	0.23
20.54	0.25
20.57	0.20
20.60	0.22
20.64	0.23
20.67	0.18
20.70	0.21
20.74	0.18
20.77	0.20
20.80	0.20
20.84	0.14
20.87	0.18
20.90	0.17
20.94	0.14
20.97	0.14
21.00	0.18
21.04	0.13
21.07	0.14
21.10	0.10
21.14	0.11
21.17	0.10
21.20	0.09
21.24	0.10
21.27	-0.01
21.30	0.00
21.34	0.02
21.37	0.04
21.40	0.02
21.43	0.01
21.47	-0.01
21.50	0.02
21.53	-0.08
21.57	-0.04
21.60	-0.02
21.63	-0.04
21.67	-0.07
21.70	-0.11
21.73	-0.07
21.77	-0.09
21.80	-0.05
21.83	-0.09
21.87	-0.10
21.90	-0.07
21.93	-0.10
21.97	-0.05
22.00	-0.12
22.03	-0.10
22.07	-0.15
22.10	-0.15
22.13	-0.13
22.17	-0.08
22.20	-0.01
22.23	-0.11
22.27	-0.10
22.30	-0.13
22.33	-0.10
22.37	-0.12
22.40	-0.14
22.43	-0.11
22.47	-0.12
22.50	-0.14
22.53	-0.12
22.56	-0.12
22.60	-0.13
22.63	-0.08
22.66	-0.09
22.70	-0.03
22.73	-0.07
22.76	-0.04
22.80	0.00
22.83	0.04
22.86	0.04
22.90	0.07
22.93	0.07
22.96	0.07
23.00	0.13
23.03	0.15
23.06	0.13
23.10	0.17
23.13	0.16
23.16	0.09
23.20	0.05
23.23	0.05
23.26	0.03
23.30	0.04
23.33	0.04
23.36	0.02
23.40	0.01
23.43	-0.04
23.46	0.01
23.50	-0.04
23.53	0.01
23.56	0.04
23.60	-0.05
23.63	-0.01
23.66	-0.06
23.69	0.00
23.73	0.05
23.76	0.04
23.79	0.04
23.83	0.01
23.86	0.08
23.89	0.07
23.93	0.02
23.96	0.03
23.99	-0.02
24.03	-0.01
24.06	-0.03
24.09	-0.09
24.13	-0.05
24.16	-0.06
24.19	-0.11
24.23	-0.14
24.26	-0.22
24.29	-0.20
24.33	-0.23
24.36	-0.25
24.39	-0.28
24.43	-0.34
24.46	-0.32
24.49	-0.35
24.53	-0.39
24.56	-0.42
24.59	-0.40
24.63	-0.42
24.66	-0.47
24.69	-0.52
24.72	-0.50
24.76	-0.52
24.79	-0.49
24.82	-0.51
24.86	-0.51
24.89	-0.53
24.92	-0.51
24.96	-0.54
24.99	-0.43
25.02	-0.56
25.06	-0.59
25.09	-0.58
25.12	-0.58
25.16	-0.51
25.19	-0.53
25.22	-0.53
25.26	-0.57
25.29	-0.57
25.32	-0.55
25.36	-0.56
25.39	-0.55
25.42	-0.50
25.46	-0.53
25.49	-0.55
25.52	-0.62
25.56	-0.61
25.59	-0.57
25.62	-0.53
25.66	-0.54
25.69	-0.49
25.72	-0.54
25.76	-0.55
25.79	-0.61
25.82	-0.58
25.85	-0.61
25.89	-0.59
25.92	-0.48
25.95	-0.55
25.99	-0.59
26.02	-0.51
26.05	-0.53
26.09	-0.53
26.12	-0.59
26.15	-0.57
26.19	-0.56
26.22	-0.61
26.25	-0.56
26.29	-0.53
26.32	-0.56
26.35	-0.55
26.39	-0.55
26.42	-0.56
26.45	-0.52
26.49	-0.59
26.52	-0.55
26.55	-0.52
26.59	-0.55
26.62	-0.51
26.65	-0.51
26.69	-0.49
26.72	-0.53
26.75	-0.56
26.79	-0.54
26.82	-0.55
26.85	-0.52
26.89	-0.53
26.92	-0.44
26.95	-0.47
26.98	-0.51
27.02	-0.56
27.05	-0.55
27.08	-0.53
27.12	-0.49
27.15	-0.53
27.18	-0.54
27.22	-0.55
27.25	-0.53
27.28	-0.50
27.32	-0.53
27.35	-0.56
27.38	-0.59
27.42	-0.56
27.45	-0.57
27.48	-0.50
27.52	-0.53
27.55	-0.52
27.58	-0.51
27.62	-0.49
27.65	-0.55
27.68	-0.44
27.72	-0.48
27.75	-0.56
27.78	-0.57
27.82	-0.54
27.85	-0.55
27.88	-0.54
27.92	-0.52
27.95	-0.49
27.98	-0.51
28.01	-0.48
28.05	-0.46
28.08	-0.44
28.11	-0.49
28.15	-0.46
28.18	-0.46
28.21	-0.48
28.25	-0.48
28.28	-0.40
28.31	-0.43
28.35	-0.47
28.38	-0.46
28.41	-0.43
28.45	-0.42
28.48	-0.43
28.51	-0.50
28.55	-0.45
28.58	-0.46
28.61	-0.45
28.65	-0.44
28.68	-0.45
28.71	-0.43
28.75	-0.47
28.78	-0.45
28.81	-0.43
28.85	-0.43
28.88	-0.37
28.91	-0.45
28.95	-0.46
28.98	-0.41
29.01	-0.46
29.05	-0.41
29.08	-0.38
29.11	-0.41
29.14	-0.38
29.18	-0.39
29.21	-0.41
29.24	-0.39
29.28	-0.42
29.31	-0.40
29.34	-0.38
29.38	-0.34
29.41	-0.41
29.44	-0.40
29.48	-0.35
29.51	-0.34
29.54	-0.37
29.58	-0.37
29.61	-0.40
