11.7	-3
11.8	-3
11.8	-2
11.8	-2
11.9	-1
11.9	0
11.9	2
12.0	4
12.0	7
12.0	10
12.1	14
12.1	19
12.1	25
12.2	32
12.2	41
12.2	50
12.3	60
12.3	72
12.3	84
12.4	96
12.4	109
12.4	121
12.5	133
12.5	143
12.5	153
12.6	162
12.6	169
12.6	174
12.7	178
12.7	180
12.7	180
12.8	179
12.8	176
12.8	172
12.9	167
12.9	160
12.9	153
13.0	146
13.0	138
13.0	129
13.1	121
13.1	113
13.1	105
13.2	97
13.2	89
13.2	82
13.3	75
13.3	69
13.3	63
13.4	57
13.4	52
13.4	47
13.5	43
13.5	39
13.5	35
13.6	32
13.6	29
13.6	26
13.7	23
13.7	21
13.7	19
13.8	17
13.8	15
13.8	13
13.9	12
13.9	10
13.9	9
14.0	8
14.0	7
14.0	6
14.1	5
14.1	4
14.1	4
14.2	3
14.2	2
14.2	2
14.3	1
14.3	1
14.3	0
14.4	0
14.4	0
14.4	0
14.5	-1
14.5	-1
14.5	-1
14.6	-1
14.6	-1
14.6	-2
14.7	-2
14.7	-2
14.7	-2
14.8	-2
14.8	-2
14.8	-2
14.9	-2
14.9	-2
14.9	-2
15.0	-2
15.0	-2
15.0	-2
15.1	-2
15.1	-2
15.1	-2
15.2	-2
15.2	-2
15.2	-2
15.3	-2
15.3	-2
15.3	-2
15.4	-2
15.4	-2
15.4	-2
15.5	-2
15.5	-2
15.5	-2
15.6	-1
15.6	-1
15.6	-1
15.7	0
15.7	0
15.7	1
15.8	2
15.8	3
15.8	5
15.9	6
15.9	9
15.9	11
16.0	14
16.0	17
16.0	20
16.1	24
16.1	28
16.1	31
16.2	35
16.2	38
16.2	41
16.3	44
16.3	46
16.3	48
16.4	49
16.4	50
16.4	50
16.5	49
16.5	48
16.5	47
16.6	45
16.6	43
16.6	41
16.7	39
16.7	36
16.7	34
16.8	31
16.8	29
16.8	27
16.9	25
16.9	22
16.9	20
17.0	19
17.0	17
17.0	15
17.1	14
17.1	12
17.1	11
17.2	10
17.2	9
17.2	8
17.3	7
17.3	6
17.3	5
17.4	4
17.4	3
17.4	3
17.5	2
17.5	2
17.5	1
17.6	1
17.6	0
17.6	0
17.7	-1
17.7	-1
17.7	-1
17.8	-1
17.8	-2
17.8	-2
17.9	-2
17.9	-2
17.9	-2
18.0	-3
18.0	-3
18.0	-3
18.1	-3
18.1	-3
18.1	-3
18.2	-3
18.2	-3
18.2	-4
18.3	-4
18.3	-4
18.3	-4
18.4	-4
18.4	-4
18.4	-4
18.5	-4
18.5	-4
18.5	-4
18.6	-4
18.6	-4
18.6	-4
18.7	-4
18.7	-4
18.7	-4
18.8	-4
18.8	-4
18.8	-4
18.9	-4
18.9	-4
18.9	-4
19.0	-4
19.0	-4
19.0	-4
19.1	-4
19.1	-4
19.1	-4
19.2	-4
19.2	-4
19.2	-4
19.3	-4
19.3	-5
19.3	-4
19.4	-4
19.4	-4
19.4	-4
19.5	-4
19.5	-4
19.5	-4
19.6	-4
19.6	-4
19.6	-5
19.7	-4
19.7	-4
19.7	-4
19.8	-4
19.8	-4
19.8	-4
19.9	-4
19.9	-4
19.9	-4
20.0	-4
20.0	-4
20.0	-4
20.1	-4
20.1	-4
20.1	-4
20.2	-4
20.2	-4
20.2	-4
20.3	-4
20.3	-4
20.3	-3
20.4	-3
20.4	-3
20.4	-3
20.5	-3
20.5	-3
20.5	-3
20.6	-3
20.6	-2
20.6	-2
20.7	-2
20.7	-2
20.7	-2
20.8	-2
20.8	-2
20.8	-2
20.9	-2
20.9	-2
20.9	-2
21.0	-2
21.0	-2
21.0	-2
21.1	-2
21.1	-2
21.1	-2
21.2	-2
21.2	-2
21.2	-2
21.3	-2
21.3	-2
21.3	-3
21.4	-3
21.4	-3
21.4	-3
21.5	-3
21.5	-3
21.5	-3
21.6	-3
21.6	-3
21.6	-3
21.7	-3
21.7	-3
21.7	-3
21.8	-3
21.8	-3
21.8	-3
21.9	-3
21.9	-3
21.9	-3
22.0	-3
22.0	-3
22.0	-4
22.1	-4
22.1	-4
22.1	-4
22.2	-4
22.2	-4
22.2	-4
22.2	-4
22.3	-4
22.3	-4
22.3	-4
22.4	-4
22.4	-4
22.4	-4
22.5	-4
22.5	-4
22.5	-4
22.6	-4
22.6	-4
22.6	-4
22.7	-4
22.7	-4
22.7	-4
22.8	-4
22.8	-4
22.8	-4
22.9	-4
22.9	-4
22.9	-4
23.0	-4
23.0	-4
23.0	-4
23.1	-4
23.1	-4
23.1	-4
23.2	-4
23.2	-4
23.2	-4
23.3	-4
23.3	-4
23.3	-4
23.4	-4
23.4	-4
23.4	-4
23.5	-4
23.5	-3
23.5	-3
23.6	-3
23.6	-3
23.6	-3
23.7	-3
23.7	-3
23.7	-3
23.8	-3
23.8	-3
23.8	-3
23.9	-3
23.9	-2
23.9	-2
24.0	-2
24.0	-2
24.0	-2
24.1	-2
24.1	-2
24.1	-3
24.2	-3
24.2	-3
24.2	-3
24.3	-3
24.3	-3
24.3	-3
24.4	-3
24.4	-3
24.4	-4
24.5	-4
24.5	-4
24.5	-4
24.6	-4
24.6	-4
24.6	-4
24.7	-4
24.7	-4
24.7	-5
24.8	-5
24.8	-5
24.8	-5
24.9	-5
24.9	-5
24.9	-5
25.0	-5
25.0	-5
25.0	-5
25.1	-5
25.1	-5
25.1	-5
25.2	-5
25.2	-5
25.2	-5
25.3	-5
25.3	-5
25.3	-5
25.4	-5
25.4	-5
25.4	-5
25.5	-5
25.5	-5
25.5	-5
25.6	-5
25.6	-5
25.6	-5
25.7	-5
25.7	-5
25.7	-5
25.8	-5
25.8	-5
25.8	-5
25.9	-5
25.9	-5
25.9	-5
26.0	-5
26.0	-5
26.0	-5
26.1	-5
26.1	-5
26.1	-5
26.2	-5
26.2	-5
26.2	-5
26.3	-5
26.3	-5
26.3	-5
26.4	-5
26.4	-5
26.4	-5
26.5	-5
26.5	-5
26.5	-5
26.6	-5
26.6	-5
26.6	-5
26.7	-5
26.7	-5
26.7	-5
26.8	-5
26.8	-5
26.8	-5
26.9	-5
26.9	-5
26.9	-5
27.0	-5
27.0	-5
27.0	-5
27.1	-5
27.1	-6
27.1	-6
27.2	-6
27.2	-5
27.2	-5
27.3	-6
27.3	-6
27.3	-5
27.4	-5
27.4	-6
27.4	-6
27.5	-5
27.5	-6
27.5	-5
27.6	-5
27.6	-6
27.6	-6
27.7	-5
27.7	-5
27.7	-6
27.8	-5
27.8	-5
27.8	-5
27.9	-5
27.9	-5
27.9	-5
28.0	-5
28.0	-5
28.0	-5
28.1	-5
28.1	-5
28.1	-6
28.2	-5
28.2	-5
28.2	-5
28.3	-5
28.3	-5
28.3	-5
28.4	-5
28.4	-5
28.4	-5
28.5	-6
28.5	-5
28.5	-5
28.6	-5
28.6	-5
28.6	-5
28.7	-5
28.7	-6
28.7	-5
28.8	-5
28.8	-5
28.8	-6
28.9	-6
28.9	-6
28.9	-6
29.0	-6
29.0	-6
29.0	-6
29.1	-6
29.1	-6
29.1	-6
29.2	-6
29.2	-6
29.2	-6
29.3	-6
29.3	-6
29.3	-6
29.4	-6
29.4	-6
29.4	-6
29.5	-6
29.5	-6
29.5	-6
29.6	-6
29.6	-6
29.6	0
29.6	0
